Id-Player,Goals,Minutes,Altersklasse,Liga,Position,Vereinsname,Sex
1212874,11,817,Jun.D,Juniorinnen C,"Mittelfeld defensiv, Mittelfeld linksinnen, Mittelfeld rechtsinnen, Sturmspitze, Sturmspitze links, hängende Spitze",FC Dielsdorf (11008),W
971476,11,360,Jun.C,Juniorinnen B,"Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Pfäffikon (11037),W
1326791,11,511,Jun.D,Junioren C 2. Stärkeklasse,"Flügel links, Sturmspitze links, Sturmspitze rechts",SV Seebach ZH (11488),M
682013,11,710,Jun.C,Junioren C 2. Stärkeklasse,"Flügel links, Mittelfeld links, Sturmspitze links",FC Kloten (11028),M
685793,11,744,Aktiv,4. Liga,Mittelsturm,FC Industrie Turicum (11552),M
713854,11,767,30+,"4. Liga, 5. Liga, Senioren 30+ Meister","Mittelfeld defensiv, Mittelfeld linksinnen, Sturmspitze, Sturmspitze links",FC Oetwil-Geroldswil (11079),M
738632,11,753,Jun.B,Frauen 2. Liga,"Mittelfeld linksaussen, Sturmspitze rechts",FC Witikon (11496),W
1322863,11,720,Jun.D,Juniorinnen C,"Mittelfeld rechtsinnen, Tor",FC Oerlikon/Polizei ZH (11544),W
351100,11,736,Jun.B,Junioren B 1. Stärkeklasse,"Mittelfeld linksaussen, Mittelfeld rechts, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen, Verteidigung linksaussen",FC Hausen a/A (11080),M
954921,11,718,Jun.B,Junioren B 1. Stärkeklasse,Flügel rechts,BC Albisrieden (11542),M
4852,11,450,Jun.C,Junioren C 2. Stärkeklasse,"Ersatz (S), Mittelfeld rechts, Sturmspitze links, hängende Spitze",FC Engstringen (11015),M
704113,11,552,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Innenverteidigung links, Mittelfeld linksaussen, Mittelfeld linksinnen, Sturmspitze links",SC Hegi Winterthur (11267),M
694645,11,617,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Ersatz (S), Mittelfeld links, Mittelsturm, Sturmspitze, Sturmspitze links, hängende Spitze",FC Embrach (11266),M
688932,11,775,Aktiv,3. Liga,Flügel rechts,FC Schlieren (11045),M
970543,11,479,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld, Mittelfeld linksinnen, Mittelfeld rechtsinnen, hängende Spitze",FC Rafzerfeld (11100),M
1001380,11,1252,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse","Ersatz (S), Innenverteidigung rechts, Mittelfeld defensiv, Mittelfeld defensiv links, Mittelfeld rechtsinnen, Tor",FC Adliswil (11001),M
1009758,11,664,Aktiv,3. Liga,Sturmspitze links,FC Srbija ZH (11516),M
1014026,11,1013,Aktiv,"3. Liga, 4. Liga","Sturmspitze, Sturmspitze rechts, hängende Spitze",FC Oberwinterthur (11257),M
644675,11,697,Jun.B,Junioren B 1. Stärkeklasse,"Mittelsturm, Sturmspitze, Sturmspitze links",FC Wiedikon ZH (11494),M
660314,11,593,Jun.B,"Frauen 4. Liga, Juniorinnen B","Flügel links, Flügel rechts, Mittelfeld defensiv, Sturmspitze links, Sturmspitze rechts",FC Wetzikon (11055),W
500341,11,710,Jun.C,Junioren C 1. Stärkeklasse,"Mittelfeld defensiv, Mittelfeld rechtsinnen",FR Black (11538),M
477718,11,561,50+,"Senioren 40+ (7/7), Senioren 50+/7","Mittelfeld defensiv, Mittelfeld linksinnen, Mittelfeld rechtsinnen, Mittelsturm, Sturmspitze, Sturmspitze links, Sturmspitze rechts",SV Seebach ZH (11488),M
505371,11,712,Jun.D,Junioren C 2. Stärkeklasse,"Mittelfeld linksinnen, Mittelfeld rechtsinnen, Sturmspitze, Sturmspitze rechts",FC Srbija ZH (11516),M
875939,11,625,Jun.B,5. Liga,"Flügel links, Flügel rechts, Mittelfeld linksaussen, Sturmspitze",FC Wetzikon (11055),M
878350,11,759,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld rechts, Sturmspitze rechts",FC Lionem ZH (11551),M
836516,11,542,Jun.C,Junioren C 2. Stärkeklasse,"Libero, Mittelfeld links, Mittelfeld linksinnen, Mittelfeld rechtsinnen, Sturmspitze links",FC Engstringen (11015),M
902908,11,762,30+,4. Liga,"Mittelfeld linksinnen, Sturmspitze links, Sturmspitze rechts",FC Zürich-Affoltern (11467),M
172086,11,705,Jun.C,Junioren C 1. Stärkeklasse,"Flügel links, Mittelfeld rechtsaussen, Sturmspitze rechts",FC Brüttisellen-Dietlikon (11005),M
166272,11,945,Jun.B,Junioren B 2. Stärkeklasse,"Mittelfeld, Mittelfeld linksinnen, Sturmspitze rechts, hängende Spitze",FC Wetzikon (11055),M
66950,11,530,Jun.C,"Junioren A Promotion, Junioren C 1. Stärkeklasse","Ersatz (S), Mittelsturm, Sturmspitze, Sturmspitze rechts",FC Hinwil (11023),M
139929,11,765,Jun.C,Junioren C 1. Stärkeklasse,Sturmspitze,FC Glattal Dübendorf (11086),M
151261,10,402,40+,Senioren 40+,"Ersatz (S), Sturmspitze, Sturmspitze rechts",FC Wülflingen (11264),M
84866,10,714,Jun.B,"2. Liga, Junioren B 1. Stärkeklasse","Ersatz (S), Mittelsturm, Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Brüttisellen-Dietlikon (11005),M
1210284,10,789,Jun.B,Youth League A,"Mittelsturm, Sturmspitze",FC Regensdorf (11040),M
161691,10,1087,Jun.C,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse, Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Ersatz (S), Flügel links, Flügel rechts, Mittelfeld linksaussen, Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Wülflingen (11264),M
3046,10,572,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Innenverteidigung rechts, Mittelfeld defensiv links, Mittelfeld linksinnen, Mittelsturm, Sturmspitze, Sturmspitze links, Tor, hängende Spitze",FC Töss (11260),M
29759,10,779,30+,Frauen 4. Liga,"Mittelfeld linksinnen, Mittelfeld rechtsinnen, Sturmspitze links, Sturmspitze rechts",FC Volketswil (11075),W
898667,10,489,Jun.B,Junioren B 1. Stärkeklasse,"Flügel rechts, Innenverteidigung rechts, Mittelsturm, Sturmspitze links, hängende Spitze",FC Phönix Seen (11258),M
178835,10,447,Jun.B,"4. Liga, Junioren B 1. Stärkeklasse","Ersatz (S), Flügel rechts, Mittelfeld, Mittelsturm",FC Zürich-Affoltern (11467),M
172366,10,995,Jun.B,"Frauen 4. Liga, Juniorinnen B","Ersatz (S), Mittelsturm, Sturmspitze, Sturmspitze rechts, hängende Spitze",FC Egg (11012),W
488099,10,394,Jun.C,Junioren C 2. Stärkeklasse,Sturmspitze links,FC Bauma (11003),M
501759,10,757,Jun.C,Junioren C Promotion,"Mittelfeld, Mittelfeld rechts",FC Witikon (11496),M
1064297,10,848,Jun.C,Youth League C,"Libero, Mittelfeld defensiv, Mittelfeld defensiv links, Tor, Verteidigung links, Verteidigung mitte, Verteidigung rechts",FC Glattbrugg (11021),M
509256,10,748,Jun.B,"Frauen 2. Liga, Juniorinnen B","Ersatz (S), Mittelsturm, Sturmspitze",FC Witikon (11496),W
52579,10,674,Jun.C,Junioren C Promotion,"Mittelfeld defensiv links, Mittelfeld linksinnen, Mittelfeld rechtsinnen",SC Veltheim (11262),M
1082120,10,720,Jun.C,"Juniorinnen B, Juniorinnen C","Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Adliswil (11001),W
870001,10,1059,Aktiv,4. Liga,"Flügel links, Mittelfeld links, Mittelfeld rechtsaussen",FC Effretikon (11502),M
446386,10,720,Aktiv,Frauen 3. Liga,"Mittelfeld linksinnen, Mittelsturm",FC Schwerzenbach (11077),W
480337,10,709,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld linksaussen, Mittelfeld rechtsaussen, Sturmspitze links, Sturmspitze rechts",FC Embrach (11266),M
832201,10,727,50+,"Senioren 30+ Promotion, Senioren 40+, Senioren 50+/7","Mittelfeld, Mittelfeld linksaussen, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen, Sturmspitze links",FC Glattfelden (11022),M
1367055,10,900,Aktiv,4. Liga,"Sturmspitze, Sturmspitze links, hängende Spitze",NK Croatia ZH (11524),M
683794,10,861,Jun.B,Junioren B 2. Stärkeklasse,"Flügel links, Mittelfeld linksaussen, Mittelfeld rechtsinnen",FC Birmensdorf (11004),M
675908,10,802,Aktiv,2. Liga,"Mittelsturm, Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Brüttisellen-Dietlikon (11005),M
958428,10,779,Jun.B,Junioren B Promotion,"Mittelfeld linksaussen, Mittelfeld rechtsaussen, Sturmspitze, Sturmspitze rechts",FC Oetwil-Geroldswil (11079),M
698664,10,765,Aktiv,4. Liga,"Sturmspitze, Sturmspitze links, hängende Spitze",FC Knonau-Mettmenstetten (11083),M
37176,10,810,Jun.B,Juniorinnen B,"Mittelfeld, Mittelfeld rechtsinnen, Sturmspitze, hängende Spitze",BC Albisrieden (11542),W
1000406,10,1080,30+,"4. Liga, 5. Liga","Mittelfeld linksinnen, hängende Spitze",FC Uitikon (11059),M
599472,10,594,Jun.C,Junioren C Promotion,"Mittelfeld links, Mittelfeld linksinnen, Mittelsturm, Sturmspitze, Sturmspitze links",FC Schaffhausen (11105),M
642285,10,709,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse","Ersatz (S), Mittelfeld links, Mittelfeld linksinnen, Mittelfeld rechts, Mittelfeld rechtsaussen, Sturmspitze",FC Elgg (11013),M
1326052,10,696,Jun.B,Junioren B 1. Stärkeklasse,"Mittelsturm, Sturmspitze",FC Industrie Turicum (11552),M
379444,10,616,Jun.C,Juniorinnen C,"Mittelfeld links, Mittelfeld rechts",SC Veltheim (11262),W
1100053,10,621,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse","Ersatz (S), Sturmspitze links, Sturmspitze rechts",FC Rüti (11044),M
1139414,10,1240,Aktiv,3. Liga,"Mittelfeld, Mittelfeld rechtsaussen, Sturmspitze links, Sturmspitze rechts, hängende Spitze",FC Diessenhofen (11809),M
679716,10,525,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld linksaussen, Mittelfeld rechtsaussen",FC Oberrieden (11078),M
391957,10,638,Jun.B,Junioren B Promotion,"Sturmspitze, Sturmspitze rechts",FC Pfäffikon (11037),M
394711,10,502,Jun.B,Junioren B 1. Stärkeklasse,Sturmspitze links,SC Zollikon (11066),M
433979,10,674,Jun.B,Junioren B 2. Stärkeklasse,"Mittelsturm, Sturmspitze, Sturmspitze links, Sturmspitze rechts",Cholfirst United (11122),M
426120,10,626,Aktiv,4. Liga,"Flügel links, Mittelfeld linksaussen, Mittelfeld rechtsaussen, Sturmspitze",SV Seebach ZH (11488),M
587341,10,370,Jun.B,Junioren B Promotion,"Mittelsturm, Sturmspitze links, Sturmspitze rechts, hängende Spitze",SC Veltheim (11262),M
577417,10,1029,50+,"Senioren 30+, Senioren 40+ (7/7), Senioren 50+/7","Innenverteidigung links, Innenverteidigung rechts, Libero, Mittelfeld, Mittelfeld defensiv links, Mittelfeld links, Mittelfeld linksinnen, Mittelfeld rechtsaussen, Mittelsturm, Verteidigung linksaussen, Verteidigung mitte, Verteidigung rechtsaussen",SV Seebach ZH (11488),M
1309823,10,635,Jun.D,Junioren C 2. Stärkeklasse,"Hängende Spitze rechts, Mittelfeld, Mittelfeld linksinnen, Mittelfeld rechts, Mittelfeld rechtsinnen",FC Glattal Dübendorf (11086),M
540835,10,810,Jun.C,Junioren C 1. Stärkeklasse,"Mittelfeld rechtsinnen, Sturmspitze rechts",FC Adliswil (11001),M
1257045,10,498,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Flügel links, Mittelfeld, Mittelfeld linksinnen, Sturmspitze, Verteidigung links",FC Glattal Dübendorf (11086),M
807590,10,463,Jun.D,Junioren C 1. Stärkeklasse,"Sturmspitze links, Sturmspitze rechts",FC Dielsdorf (11008),M
257680,10,694,Aktiv,Frauen 3. Liga,"Sturmspitze, Sturmspitze rechts",FC Glattfelden (11022),W
911338,10,786,Jun.B,Junioren B Promotion,"Mittelfeld linksaussen, Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Oetwil-Geroldswil (11079),M
129788,10,627,Aktiv,Frauen 4. Liga,"Mittelfeld linksaussen, Sturmspitze links",FC Oerlikon/Polizei ZH (11544),W
328727,10,806,Jun.B,"Frauen 3. Liga, Frauen 4. Liga, Juniorinnen B","Ersatz (S), Flügel links, Mittelfeld linksinnen, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen",FC Wiedikon ZH (11494),W
323159,10,772,Jun.B,"3. Liga, Junioren A Promotion, Junioren B 1. Stärkeklasse","Ersatz (S), Flügel rechts, Sturmspitze links, Sturmspitze rechts, hängende Spitze",FC Volketswil (11075),M
781470,10,750,30+,Senioren 30+ Meister,Mittelfeld linksinnen,BC Albisrieden (11542),M
739788,10,748,Jun.C,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse, Junioren C 1. Stärkeklasse","Ersatz (S), Mittelfeld, Mittelfeld linksinnen, Sturmspitze, hängende Spitze",FC Hinwil (11023),M
757350,10,818,Jun.B,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse","Ersatz (S), Mittelsturm, Sturmspitze",FC Witikon (11496),M
1253562,10,828,30+,4. Liga,"Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Birmensdorf (11004),M
947867,10,469,Jun.D,Junioren C 1. Stärkeklasse,"Flügel links, Flügel rechts, Sturmspitze",FC Altstetten (11469),M
324146,10,533,Aktiv,5. Liga,"Mittelsturm, Sturmspitze",FC Wald (11052),M
1155925,10,810,Jun.C,Junioren C Promotion,"Mittelfeld, Sturmspitze links",SC Zollikon (11066),M
472739,9,429,Jun.B,Junioren B 1. Stärkeklasse,"Ersatz (S), Sturmspitze links, Sturmspitze rechts",FC Gossau (11076),M
450052,9,879,Aktiv,5. Liga,"Mittelfeld defensiv rechts, Mittelfeld rechtsinnen",FC Glattal Dübendorf (11086),M
889527,9,825,Aktiv,3. Liga,"Hängende Spitze rechts, Innenverteidigung rechts, Libero, Sturmspitze rechts, Verteidigung rechts, hängende Spitze links",FC Altstetten (11469),M
853921,9,547,Jun.B,"Junioren B Promotion, Youth League A","Ersatz (S), Flügel links, Mittelfeld linksinnen, Sturmspitze, Sturmspitze links",FC Kilchberg-Rüschlikon (11027),M
156902,9,424,40+,Senioren 40+ Meister,"Flügel links, Sturmspitze",FC Srbija ZH (11516),M
138353,9,630,Jun.D,Juniorinnen C,"Flügel links, Mittelfeld links, Mittelfeld linksaussen, Sturmspitze links",FC Unterstrass (11492),W
1208228,9,584,Aktiv,5. Liga,"Flügel rechts, Sturmspitze",FC Wülflingen (11264),M
110238,9,662,Jun.C,"Junioren C 2. Stärkeklasse, Juniorinnen C","Sturmspitze links, Sturmspitze rechts",FC Wiedikon ZH (11494),W
158016,9,810,Jun.C,Junioren C 1. Stärkeklasse,Mittelfeld linksinnen,FC Bassersdorf (11070),M
473507,9,595,Jun.D,Juniorinnen C,"Flügel links, Mittelfeld linksaussen, Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Küsnacht (11030),W
461680,9,460,Jun.B,Junioren B 2. Stärkeklasse,"Flügel rechts, Mittelfeld rechts, Mittelfeld rechtsaussen, Sturmspitze rechts",FC Hinwil (11023),M
853750,9,426,Jun.B,"5. Liga, Junioren B 1. Stärkeklasse","Mittelfeld rechtsaussen, Sturmspitze, hängende Spitze",BC Albisrieden (11542),M
849470,9,938,40+,"4. Liga, Senioren 30+ Promotion","Mittelfeld links, Mittelfeld linksaussen, Mittelfeld linksinnen, Mittelfeld rechtsinnen",NK Croatia ZH (11524),M
899768,9,659,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Ersatz (S), Flügel links, Flügel rechts, Mittelfeld linksinnen, Sturmspitze links, Sturmspitze rechts",FC Wülflingen (11264),M
880952,9,556,Jun.C,Juniorinnen C,"?, Sturmspitze, Sturmspitze rechts, hängende Spitze",FC Küsnacht (11030),W
862012,9,1080,Aktiv,2. Liga,"Mittelfeld rechtsinnen, Sturmspitze, hängende Spitze",FC Regensdorf (11040),M
1079365,9,694,Jun.C,Juniorinnen C,"Mittelsturm, Sturmspitze, hängende Spitze",FC Räterschen (11039),W
1091071,9,526,Jun.C,Junioren C Promotion,"Mittelsturm, Sturmspitze links, Sturmspitze rechts",FC Wetzikon (11055),M
1068844,9,321,50+,Senioren 50+/7,"Mittelfeld rechts, Mittelsturm, Sturmspitze",SV Rümlang (11043),M
20114,9,393,30+,5. Liga,Sturmspitze,SC Winterthur United (11256),M
498506,9,514,Aktiv,Frauen 3. Liga,"Mittelsturm, Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Neftenbach (11062),W
501463,9,674,Jun.C,Junioren C Promotion,"Flügel links, Mittelfeld links, Mittelfeld linksaussen, Mittelsturm",SC Zollikon (11066),M
491611,9,805,Aktiv,3. Liga,"Mittelsturm, Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Diessenhofen (11809),M
424213,9,784,Jun.B,Junioren B Promotion,"Mittelfeld rechts, Mittelfeld rechtsinnen, Sturmspitze, Sturmspitze rechts",FC Fällanden (11017),M
388135,9,655,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Flügel rechts, Mittelfeld rechtsaussen, Mittelsturm, Sturmspitze rechts",FC United Zürich (11517),M
1122788,9,486,50+,Senioren 50+/7,Mittelfeld,FC Richterswil (11041),M
1243037,9,433,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld links, Mittelfeld linksaussen, Mittelfeld rechts, Mittelfeld rechtsinnen, Sturmspitze links, Sturmspitze rechts",FC Embrach (11266),M
591265,9,446,Jun.C,Junioren C 2. Stärkeklasse,"Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Pfäffikon (11037),M
1102370,9,634,Aktiv,Frauen 3. Liga,"Flügel links, Flügel rechts, Mittelfeld linksaussen, Mittelfeld rechtsaussen",FC Glattfelden (11022),W
1118154,9,471,Jun.B,Frauen 4. Liga,"Sturmspitze rechts, hängende Spitze",FC Wetzikon (11055),W
554549,9,537,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld linksinnen, Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Oerlikon/Polizei ZH (11544),M
644400,9,821,Jun.B,"Junioren B Promotion, Youth League B","Sturmspitze, Sturmspitze links",FC Stäfa 1895 (11047),M
1324158,9,392,40+,"4. Liga, Senioren 30+, Senioren 40+ Promotion","Flügel links, Sturmspitze, Sturmspitze rechts",FC Industrie Turicum (11552),M
595303,9,663,Aktiv,4. Liga,"Mittelfeld rechtsaussen, Sturmspitze, Sturmspitze links",FC Einsiedeln (11712),M
995913,9,667,Aktiv,4. Liga,"Flügel rechts, Sturmspitze",FC Oetwil-Geroldswil (11079),M
1078886,9,564,Jun.C,Junioren C 1. Stärkeklasse,Sturmspitze rechts,FC Wiesendangen (11265),M
442913,9,741,Jun.C,Juniorinnen B,"Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Witikon (11496),W
438680,9,569,Jun.B,"Junioren B 1. Stärkeklasse, Junioren B Promotion","Sturmspitze rechts, Verteidigung linksaussen",FC Wädenswil (11051),M
433104,9,725,Jun.A,"3. Liga, 5. Liga","Flügel links, Flügel rechts, Mittelfeld linksinnen, Mittelsturm",FC Blue Stars ZH (11472),M
578463,9,743,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse","Ersatz (S), Flügel links, Mittelfeld linksaussen, Mittelfeld linksinnen",BC Albisrieden (11542),M
1317706,9,525,Jun.C,Juniorinnen C,"Flügel links, Mittelfeld linksaussen, Mittelfeld rechts, Mittelfeld rechtsaussen",FC Embrach (11266),W
553756,9,662,Aktiv,5. Liga,"Mittelfeld linksinnen, Sturmspitze, hängende Spitze, hängende Spitze links",FC Wiesendangen (11265),M
534400,9,622,Jun.C,Junioren C 1. Stärkeklasse,"Flügel links, Sturmspitze rechts",FC Wollishofen (11497),M
535185,9,918,Jun.C,"Juniorinnen B, Juniorinnen C","Ersatz (S), Mittelfeld linksinnen, Mittelfeld rechtsinnen, Sturmspitze links, Sturmspitze rechts",FC Egg (11012),W
1311505,9,690,Jun.B,Junioren B 1. Stärkeklasse,"Innenverteidigung rechts, Mittelsturm, Sturmspitze",FC Ellikon Marthalen (11014),M
1315605,9,537,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Mittelfeld, Mittelsturm, Sturmspitze",FC Wollishofen (11497),M
527337,9,675,Jun.B,Junioren B 1. Stärkeklasse,"Mittelfeld linksaussen, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen",FC Gossau (11076),M
524399,9,663,Jun.B,"Junioren A Promotion, Junioren B Promotion","Flügel links, Mittelfeld linksaussen, Mittelfeld rechtsinnen, Verteidigung rechtsaussen",SC Veltheim (11262),M
510230,9,700,Jun.D,Junioren C 1. Stärkeklasse,"Mittelfeld linksaussen, Sturmspitze, Sturmspitze links, Sturmspitze rechts, hängende Spitze links",FC Buchs-Dällikon (11473),M
522612,9,575,Jun.C,Juniorinnen C,"Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Küsnacht (11030),W
712676,9,791,30+,Frauen 4. Liga,"Mittelfeld rechtsaussen, Sturmspitze rechts",FC Effretikon (11502),W
1289160,9,483,Jun.C,Junioren C Promotion,"Mittelsturm, Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Wädenswil (11051),M
1271610,9,412,40+,Senioren 40+ Meister,"Sturmspitze, Sturmspitze links, Sturmspitze rechts",FC Herrliberg (11057),M
1268586,9,706,Jun.C,Youth League C,"Flügel links, Flügel rechts, Mittelsturm, Sturmspitze, Sturmspitze links",FR Soccer (11071),M
706772,9,286,Jun.A,"Frauen 2. Liga, Frauen 3. Liga, Nationalliga B (Frauen)","Flügel links, Sturmspitze links, Sturmspitze rechts",FC Schlieren (11045),W
962672,9,757,Jun.C,Junioren C 1. Stärkeklasse,"Flügel links, Mittelfeld linksaussen, Sturmspitze",FC Kilchberg-Rüschlikon (11027),M
686592,9,546,Jun.B,Junioren B 1. Stärkeklasse,"Ersatz (S), Flügel links, Flügel rechts",FC Neftenbach (11062),M
958538,9,671,Jun.C,Junioren C 2. Stärkeklasse,"Innenverteidigung links, Mittelfeld defensiv rechts, Mittelfeld linksaussen, Mittelfeld rechtsaussen, Verteidigung mitte",Cholfirst United (11122),M
1234996,9,705,Jun.C,Juniorinnen C,"Mittelfeld, Mittelfeld defensiv, Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Glattal Dübendorf (11086),W
992654,9,601,Jun.B,Juniorinnen B,"Mittelfeld, Sturmspitze rechts",FC Wiedikon ZH (11494),W
637181,9,634,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Flügel rechts, Mittelsturm, Sturmspitze",FC Stein am Rhein (11107),M
608697,9,468,Jun.B,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse","Mittelfeld linksinnen, Sturmspitze links, Sturmspitze rechts, hängende Spitze",FC Schlieren (11045),M
1129646,9,675,Jun.B,"3. Liga, 5. Liga, Junioren B 1. Stärkeklasse","Ersatz (S), Flügel rechts, Mittelfeld linksinnen, Mittelfeld rechtsaussen, hängende Spitze",FC Elgg (11013),M
1137779,9,1431,30+,"4. Liga, Senioren 30+","Libero, Mittelfeld rechts, Sturmspitze links, Sturmspitze rechts",FC Greifensee (11056),M
660952,9,708,Jun.C,Junioren C 1. Stärkeklasse,"Mittelfeld linksaussen, Mittelfeld rechtsaussen, Mittelsturm, Sturmspitze",FC Wald (11052),M
992888,9,900,Aktiv,4. Liga,"Flügel rechts, Mittelfeld, Mittelfeld defensiv, Mittelfeld linksinnen, Sturmspitze links, Sturmspitze rechts",FC Küsnacht (11030),M
727981,9,280,50+,Senioren 50+/7,"Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Kloten (11028),M
724491,9,826,Aktiv,4. Liga,"Mittelfeld, Mittelfeld links, Sturmspitze",FC Russikon (11074),M
949921,9,1077,Jun.C,"Junioren B Promotion, Junioren C 1. Stärkeklasse","Ersatz (S), Mittelfeld, Mittelfeld defensiv links, Mittelfeld linksaussen, Mittelfeld linksinnen, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen",FC Wald (11052),M
