Id-Player,Liga,Vereinsname
347798,Senioren 30+ Promotion,FC Stäfa 1895 (11047)
929351,Senioren 30+,FC Meilen (11034)
927314,Junioren B 1. Stärkeklasse,FC Blue Stars ZH (11472)
927388,Juniorinnen B,FC Kloten (11028)
927568,Junioren C 1. Stärkeklasse,Sporting Club Schaffhausen (11114)
930882,Juniorinnen B,FC Einsiedeln (11712)
930946,U-15,FC Bauma (11003)
930970,4. Liga,FC Russikon (11074)
930972,"Junioren C 1. Stärkeklasse, Junioren C Promotion",FC Wetzikon (11055)
928272,Junioren A Promotion,FC Räterschen (11039)
928433,Junioren B Promotion,FC Richterswil (11041)
928465,Junioren C 1. Stärkeklasse,FC Wädenswil (11051)
928610,Juniorinnen C,FC Pfäffikon (11037)
928687,"4. Liga, 5. Liga",FC Wetzikon (11055)
28076,Junioren B Promotion,FC Diessenhofen (11809)
28087,Frauen 3. Liga,FC Schwerzenbach (11077)
28105,Junioren C 1. Stärkeklasse,FC Altstetten (11469)
28155,Junioren C Promotion,FC Kloten (11028)
28334,5. Liga,FC Boca Zürich (11458)
26949,Junioren C 2. Stärkeklasse,FC Töss (11260)
27154,Senioren 30+,FC Zürich (11499)
346153,Junioren C 2. Stärkeklasse,FC Rafzerfeld (11100)
346157,Senioren 30+ Promotion,NK Croatia ZH (11524)
346266,Junioren B 2. Stärkeklasse,FC Ellikon Marthalen (11014)
346345,"4. Liga, 5. Liga",FC Meilen (11034)
346394,Senioren 30+,Racing Club ZH (11485)
346483,Junioren C Promotion,FC Kloten (11028)
346746,Frauen 1. Liga,FC Stäfa 1895 (11047)
931665,4. Liga,FC Küsnacht (11030)
931785,4. Liga,FC Wiedikon ZH (11494)
931998,Junioren C 2. Stärkeklasse,FC Embrach (11266)
930018,"3. Liga, 5. Liga",BC Albisrieden (11542)
930094,Frauen 4. Liga,FC Affoltern a/A (11002)
930101,Junioren B 1. Stärkeklasse,US Avellino Zurigo (11522)
930392,5. Liga,Sporting Club Schaffhausen (11114)
930750,Junioren C 1. Stärkeklasse,FC Volketswil (11075)
930803,Senioren 40+,FC Gossau (11076)
932678,Junioren C 1. Stärkeklasse,FC Unterstrass (11492)
932733,"Junioren A, Junioren B 2. Stärkeklasse",FC Embrach (11266)
932740,4. Liga,FC Kempttal (11026)
932836,Juniorinnen C,FC Blue Stars ZH Frauen 1968 (11562)
932988,Juniorinnen B,FC Birmensdorf (11004)
930989,4. Liga,FC Galatasaray (11518)
931130,Junioren B 2. Stärkeklasse,FC Republika Srpska (11539)
931334,Senioren 30+,FC Hausen a/A (11080)
931358,Senioren 30+ Promotion,FC Gossau (11076)
931621,5. Liga,Inter Club Zurigo (11511)
347844,4. Liga,SC Zollikon (11066)
347956,Junioren C 1. Stärkeklasse,FC Glattbrugg (11021)
347999,3. Liga,FC Industrie Turicum (11552)
348006,Senioren 30+,FC Einsiedeln (11712)
346131,Senioren 30+ Meister,FC Oetwil-Geroldswil (11079)
346149,"Junioren C 2. Stärkeklasse, Junioren C Promotion",FC Oberglatt (11036)
345379,Juniorinnen B,FC Volketswil (11075)
345491,Frauen 3. Liga,FC Thayngen (11108)
345510,3. Liga,FC Thayngen (11108)
345655,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Neftenbach (11062)
345808,Senioren 30+ Meister,FC Oetwil-Geroldswil (11079)
933374,"3. Liga, Junioren B 1. Stärkeklasse, Junioren B Promotion",FC Horgen (11024)
933388,Senioren 30+ Meister,FC Herrliberg (11057)
933451,Senioren 40+,FC Elgg (11013)
933750,Frauen 3. Liga,FC Bassersdorf (11070)
934029,3. Liga,FC Oberwinterthur (11257)
934414,"Junioren B 1. Stärkeklasse, Junioren C 2. Stärkeklasse",Sporting Club Schaffhausen (11114)
932117,Junioren C 1. Stärkeklasse,FC Kempttal (11026)
932249,Senioren 40+ (7/7),FC Zürich-Affoltern (11467)
932313,Frauen 3. Liga,FC Pfäffikon (11037)
932390,"2. Liga, 4. Liga",FC Adliswil (11001)
932475,"Frauen 1. Liga, Frauen 3. Liga",FC Stäfa 1895 (11047)
344049,4. Liga,FC Schwamendingen (11487)
344191,Junioren C 1. Stärkeklasse,FC Blue Stars ZH (11472)
934837,Junioren B 1. Stärkeklasse,FC Witikon (11496)
935105,Senioren 30+,FC Hinwil (11023)
935145,Junioren B Promotion,FC Pfäffikon (11037)
935242,Juniorinnen B,FC Herrliberg (11057)
935279,5. Liga,CCD Lautaro-Chile (11525)
935282,3. Liga,FC Albania (11545)
933170,"Junioren B 1. Stärkeklasse, Junioren B Promotion",FC Wädenswil (11051)
933373,Juniorinnen B,FC Pfäffikon (11037)
346884,4. Liga,FC Bäretswil (11067)
347009,Junioren B 1. Stärkeklasse,FC Wallisellen (11053)
344590,"Junioren C 1. Stärkeklasse, Junioren C Promotion",FC Wädenswil (11051)
344640,Frauen 3. Liga,FC Regensdorf (11040)
344725,4. Liga,FC Langnau a/A (11032)
345014,Senioren 40+,FC Rüti (11044)
935727,4. Liga,Centro Lusitano Zurich (11523)
935801,Junioren B 1. Stärkeklasse,FC Fehraltorf (11018)
935904,3. Liga,FC Elgg (11013)
935994,"Juniorinnen B, Juniorinnen C",BC Albisrieden (11542)
936161,"Frauen 4. Liga, Juniorinnen B",FC Rafzerfeld (11100)
936215,Juniorinnen B,FC Wülflingen (11264)
934485,4. Liga,FC Effretikon (11502)
934633,5. Liga,FC Oberglatt (11036)
934664,Junioren C 2. Stärkeklasse,FC Zürich-Affoltern (11467)
934730,Junioren B 1. Stärkeklasse,FC Wiedikon ZH (11494)
345831,Junioren B Promotion,FC Kempttal (11026)
345847,5. Liga,FC Hakoah ZH (11477)
343454,4. Liga,FC Buttikon (11707)
343712,Senioren 50+/7,FC Kloten (11028)
343725,Junioren C 1. Stärkeklasse,SC Wipkingen ZH (11495)
343926,4. Liga,FC Bäretswil (11067)
342199,5. Liga,FC Engstringen (11015)
342280,4. Liga,Benfica Clube de Zurique (11536)
342696,4. Liga,FC Wollishofen (11497)
342708,Frauen 4. Liga,FC Horgen (11024)
936636,5. Liga,FC Effretikon (11502)
936717,Frauen 4. Liga,FC Egg (11012)
936761,Senioren 30+ Promotion,FC Stäfa 1895 (11047)
936815,"4. Liga, 5. Liga",FC Meilen (11034)
936984,Senioren 40+ Promotion,FC Fällanden (11017)
937032,"3. Liga, 5. Liga",BC Albisrieden (11542)
937113,Senioren 30+,NK Hajduk ZH (11533)
937157,"5. Liga, Junioren B Promotion",FC Wald (11052)
937159,Senioren 40+,FC Birmensdorf (11004)
937388,Senioren 40+ Meister,FC Volketswil (11075)
935534,Junioren C 2. Stärkeklasse,FC Weisslingen (11054)
935613,Senioren 30+ Promotion,FC Fällanden (11017)
341193,4. Liga,FC Glattbrugg (11021)
939566,5. Liga,FC Engstringen (11015)
937792,Junioren B 1. Stärkeklasse,FC Blue Stars ZH (11472)
937803,Junioren C 2. Stärkeklasse,SV Seebach ZH (11488)
937861,Senioren 50+/7,FC Bassersdorf (11070)
937930,Junioren C Promotion,FC Oberglatt (11036)
938143,4. Liga,FC Wiedikon ZH (11494)
938409,4. Liga,FC Weisslingen (11054)
344315,5. Liga,FC Effretikon (11502)
344486,Frauen 1. Liga,FC Blue Stars ZH Frauen 1968 (11562)
341435,5. Liga,FC Glattfelden (11022)
341690,Junioren C 2. Stärkeklasse,FC Rüti (11044)
341695,Junioren C 2. Stärkeklasse,FC Rafzerfeld (11100)
341701,4. Liga,FC Wülflingen (11264)
341874,Senioren 30+ Meister,FC Oerlikon/Polizei ZH (11544)
342055,"2. Liga, 3. Liga",FC Stäfa 1895 (11047)
940864,Senioren 40+,FC Dielsdorf (11008)
938462,Junioren B Promotion,FC Horgen (11024)
938573,"Junioren B 2. Stärkeklasse, Junioren B Promotion",FC Thayngen (11108)
938620,3. Liga,FC Schlieren (11045)
938909,Juniorinnen B,FC Wald (11052)
939062,Frauen 2. Liga,FC Phönix Seen (11258)
939070,Frauen 3. Liga,FC Embrach (11266)
939072,Junioren A Promotion,FC Mönchaltorf (11035)
939330,Junioren B 1. Stärkeklasse,Centro Lusitano Zurich (11523)
939401,Youth League C,FR Soccer (11071)
340292,3. Liga,FC Mönchaltorf (11035)
340530,Junioren C Promotion,FC Pfäffikon (11037)
340813,Junioren B 1. Stärkeklasse,FC Oberglatt (11036)
340855,2. Liga,FC Oetwil-Geroldswil (11079)
341163,5. Liga,FC Kempttal (11026)
341186,3. Liga,FC Altstetten (11469)
939984,Juniorinnen B,FC Männedorf (11033)
939987,Juniorinnen B,FC Volketswil (11075)
940080,Junioren C 2. Stärkeklasse,FC Kloten (11028)
940173,Senioren 40+ (7/7),FC Feusisberg-Schindellegi (11749)
940318,5. Liga,FC Wollishofen (11497)
940388,3. Liga,FC Kloten (11028)
940547,4. Liga,SC Zollikon (11066)
339310,Senioren 40+,SC Hegi Winterthur (11267)
339645,Junioren C 1. Stärkeklasse,FC Unterstrass (11492)
339661,Frauen 4. Liga,FC Adliswil (11001)
339667,4. Liga,FC Gossau (11076)
339771,Juniorinnen C,FC Horgen (11024)
339875,Junioren B Promotion,Sporting Club Schaffhausen (11114)
339894,Senioren 50+/7,FC Fehraltorf (11018)
340001,Senioren 40+,FC Oberwinterthur (11257)
340095,4. Liga,FC Gossau (11076)
338921,5. Liga,FC Wald (11052)
338931,3. Liga,BC Albisrieden (11542)
338978,Junioren B 1. Stärkeklasse,FC Wollishofen (11497)
337237,2. Liga,FC Wädenswil (11051)
942836,Nationalliga B (Frauen),FC Wädenswil (11051)
940993,Senioren 40+,FC Birmensdorf (11004)
941012,Youth League A,FC Unterstrass (11492)
941507,Frauen 3. Liga,FC Einsiedeln (11712)
941549,Junioren C Promotion,FC Männedorf (11033)
941694,Junioren B Promotion,FC Wädenswil (11051)
941755,Juniorinnen B,FC Glattbrugg (11021)
941825,Junioren C 2. Stärkeklasse,FC Effretikon (11502)
941936,5. Liga,FC Beringen (11101)
939632,5. Liga,US Avellino Zurigo (11522)
939966,"5. Liga, Senioren 30+",Inter Club Zurigo (11511)
939979,Senioren 40+ Meister,FC Wald (11052)
942090,Junioren C 1. Stärkeklasse,FC Richterswil (11041)
942118,Senioren 30+,FC Volketswil (11075)
942140,Senioren 40+,FC Elgg (11013)
942177,"4. Liga, Senioren 40+ (7/7)",FC Kempttal (11026)
942338,Senioren 30+ Promotion,FC Affoltern a/A (11002)
942417,5. Liga,FC Rämibühl Zürich (11553)
942501,4. Liga,FC Pfäffikon (11037)
942570,"Junioren B 2. Stärkeklasse, Junioren B Promotion",FC Stäfa 1895 (11047)
337973,Junioren B 1. Stärkeklasse,FC Wallisellen (11053)
338067,Frauen 3. Liga,FC Pfäffikon (11037)
338097,Juniorinnen C,FC Kloten (11028)
338243,Junioren C 1. Stärkeklasse,FC Industrie Turicum (11552)
338311,Frauen 4. Liga,FC Stäfa 1895 (11047)
338726,Junioren B 1. Stärkeklasse,FC Wiedikon ZH (11494)
338813,Senioren 30+,FC Diessenhofen (11809)
338818,4. Liga,FC Rüti (11044)
25860,Junioren C 2. Stärkeklasse,FC Stäfa 1895 (11047)
943275,Junioren C 2. Stärkeklasse,SC Zollikon (11066)
943295,"Junioren A, Junioren B 2. Stärkeklasse",FC Embrach (11266)
943452,Juniorinnen C,FC Phönix Seen (11258)
943622,Junioren C 1. Stärkeklasse,FC Glattfelden (11022)
337327,2. Liga,FC Bassersdorf (11070)
337408,"Frauen 4. Liga, Junioren C 2. Stärkeklasse, Juniorinnen C",FC Affoltern a/A (11002)
337517,Senioren 40+,FC Unterstrass (11492)
337615,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Wülflingen (11264)
337636,Senioren 50+/7,FC Wiedikon ZH (11494)
337654,3. Liga,FC Thayngen (11108)
337827,Frauen 4. Liga,FC Affoltern a/A (11002)
337837,4. Liga,FC Schleitheim (11111)
337896,Senioren 30+,FC Newborn (11117)
336372,"Senioren 30+ Promotion, Senioren 40+",FC Regensdorf (11040)
943693,Frauen 3. Liga,FC Embrach (11266)
337023,Frauen 4. Liga,FC Glattfelden (11022)
337071,"2. Liga, 3. Liga",FC Pfäffikon (11037)
335245,5. Liga,FC Neunkirch (11109)
944583,"Junioren B 2. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Birmensdorf (11004)
944600,5. Liga,FC Pfäffikon (11037)
944692,Junioren C 2. Stärkeklasse,FC Zürich-Affoltern (11467)
943118,Senioren 40+,FC Gossau (11076)
943150,5. Liga,FC Büsingen (11902)
943163,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Einsiedeln (11712)
27158,3. Liga,FC Albania (11545)
27426,2. Liga,FC Phönix Seen (11258)
27432,4. Liga,FC Bassersdorf (11070)
27678,Junioren C 1. Stärkeklasse,FC Neftenbach (11062)
25584,Juniorinnen C,FC Bassersdorf (11070)
25677,Frauen 4. Liga,FC Oerlikon/Polizei ZH (11544)
25796,Junioren B Promotion,FC Diessenhofen (11809)
945387,Junioren C 1. Stärkeklasse,FC Urdorf (11069)
943826,4. Liga,FC Wülflingen (11264)
944041,Senioren 30+ Meister,FC Oetwil-Geroldswil (11079)
944264,Junioren C 2. Stärkeklasse,FC Schleitheim (11111)
944330,Junioren B 2. Stärkeklasse,FC Männedorf (11033)
944339,3. Liga,FC Horgen (11024)
944468,Senioren 30+ Promotion,SC Zollikon (11066)
336379,5. Liga,FC Effretikon (11502)
336443,Junioren B 1. Stärkeklasse,SC Siebnen (11746)
336466,"Senioren 30+ Meister, Senioren 40+ Meister",FC Witikon (11496)
336472,4. Liga,FC Regensdorf (11040)
336519,Junioren B 1. Stärkeklasse,FC Wiesendangen (11265)
336595,5. Liga,FC Kempttal (11026)
336625,"4. Liga, 5. Liga",FC Fällanden (11017)
336664,Senioren 50+/7,FC Galatasaray (11518)
336891,Senioren 40+,FC Republika Srpska (11539)
944868,5. Liga,FC Kempttal (11026)
944933,Junioren C 1. Stärkeklasse,FC Meilen (11034)
945083,Senioren 40+ Meister,FC Herrliberg (11057)
335490,4. Liga,FC Wollishofen (11497)
335505,Senioren 30+,SC Post Winterthur (11259)
335548,"4. Liga, Junioren B Promotion",FC Oerlikon/Polizei ZH (11544)
335554,4. Liga,FC Bassersdorf (11070)
335655,Senioren 30+,FC Adliswil (11001)
335751,Junioren B 1. Stärkeklasse,FC Zürich-Affoltern (11467)
335877,Frauen 4. Liga,FC Affoltern a/A (11002)
335904,"Junioren C 1. Stärkeklasse, Youth League C",FC Phönix Seen (11258)
336142,3. Liga,FC Altstetten (11469)
336304,3. Liga,FC Rüti (11044)
333859,"Junioren B 1. Stärkeklasse, Junioren B Promotion",FC Buchs-Dällikon (11473)
945330,2. Liga,FC Beringen (11101)
945386,"2. Liga, 3. Liga",FC Wädenswil (11051)
334598,Junioren C Promotion,FC Industrie Turicum (11552)
334703,Senioren 30+ Meister,FC Bassersdorf (11070)
335156,4. Liga,FC Stäfa 1895 (11047)
333152,Junioren B 1. Stärkeklasse,US Avellino Zurigo (11522)
947723,4. Liga,SV Seebach ZH (11488)
947756,4. Liga,Club Reggina Svizzera (11272)
945485,5. Liga,FC Herrliberg (11057)
945695,Junioren B 2. Stärkeklasse,FC Hinwil (11023)
945878,Junioren C 2. Stärkeklasse,FC Weisslingen (11054)
945932,Senioren 40+,FC Brasil Suisse (11537)
945942,Senioren 30+,FC Zürich (11499)
946091,3. Liga,FC Industrie Turicum (11552)
946093,"3. Liga, Junioren B 1. Stärkeklasse",FC Schlieren (11045)
946117,Youth League C,FC Kilchberg-Rüschlikon (11027)
946280,Frauen 3. Liga,FC Blue Stars ZH Frauen 1968 (11562)
946282,Senioren 50+/7,SV Seebach ZH (11488)
948813,Senioren 40+,FC Ellikon Marthalen (11014)
948815,Junioren C 2. Stärkeklasse,FC Ellikon Marthalen (11014)
946543,4. Liga,FC Industrie Turicum (11552)
946743,Juniorinnen C,FC Kloten (11028)
946770,3. Liga,FC Regensdorf (11040)
946838,"Frauen 4. Liga, Juniorinnen B",FC Wetzikon (11055)
947003,Juniorinnen B,FC Schwerzenbach (11077)
947446,Senioren 30+ Promotion,FC Männedorf (11033)
947465,Junioren C 1. Stärkeklasse,FC Meilen (11034)
947479,"Juniorinnen B, Juniorinnen C",FC Stäfa 1895 (11047)
334006,Juniorinnen B,FC Männedorf (11033)
334171,"Senioren 40+ Promotion, Senioren 50+/11",FC Industrie Turicum (11552)
334184,Senioren 40+,FC Embrach (11266)
334191,5. Liga,FC Dielsdorf (11008)
334385,"Senioren 30+ Promotion, Senioren 40+ Promotion",FC Kloten (11028)
334592,5. Liga,FC Ramsen (11038)
949714,4. Liga,FC Büsingen (11902)
949859,Juniorinnen B,FC Wädenswil (11051)
949902,4. Liga,FC Unterstrass (11492)
948047,Frauen 4. Liga,FC Oberglatt (11036)
948085,5. Liga,FC Blau-Weiss Erlenbach (11710)
948231,Senioren 40+ Promotion,FC Schlieren (11045)
948242,Frauen 3. Liga,FC Wiedikon ZH (11494)
333308,"Juniorinnen B, Juniorinnen C",FC Wallisellen (11053)
333364,Junioren B 1. Stärkeklasse,FC Beringen (11101)
333522,4. Liga,FC Unterstrass (11492)
333524,Frauen 30+ (7v7),FC Effretikon (11502)
333663,Senioren 50+/7,FC Horgen (11024)
333802,Junioren C Promotion,FC Oberglatt (11036)
332019,5. Liga,FC Pfäffikon (11037)
948509,5. Liga,FC Dardanët Schaffhausen (11123)
948738,Junioren C 1. Stärkeklasse,FC Oberwinterthur (11257)
332985,Junioren C Promotion,FC Wallisellen (11053)
333061,5. Liga,FC Schwerzenbach (11077)
330926,Junioren C 1. Stärkeklasse,FC Buchs-Dällikon (11473)
331007,4. Liga,FC Regensdorf (11040)
331020,Junioren C 2. Stärkeklasse,FC Oetwil am See (11072)
331073,4. Liga,FC Küsnacht (11030)
950061,5. Liga,FC Russikon (11074)
950174,4. Liga,FC Kilchberg-Rüschlikon (11027)
950304,3. Liga,FC Regensdorf (11040)
950314,Frauen 2. Liga,FC Wädenswil (11051)
950456,Senioren 30+,FC Wiesendangen (11265)
950707,2. Liga,FC Wald (11052)
951004,2. Liga,FC Adliswil (11001)
949214,5. Liga,FC Herrliberg (11057)
949408,5. Liga,FC Glattal Dübendorf (11086)
949585,Junioren C 1. Stärkeklasse,FC Küsnacht (11030)
951868,Junioren C 1. Stärkeklasse,FC United Zürich (11517)
951905,4. Liga,FC Wallisellen (11053)
952070,Senioren 40+ Meister,Grasshopper Club Zürich (11476)
952073,3. Liga,FC Wiesendangen (11265)
952212,Senioren 30+,FC Hausen a/A (11080)
952365,Junioren B Promotion,FC Stäfa 1895 (11047)
952689,2. Liga,FC Beringen (11101)
953170,Junioren B Promotion,FC Altstetten (11469)
949964,Senioren 50+/7,FC Horgen (11024)
949990,Junioren C 2. Stärkeklasse,SC Hegi Winterthur (11267)
332190,Junioren B 1. Stärkeklasse,FC Wollishofen (11497)
332355,Junioren B Promotion,FC Fällanden (11017)
332484,Junioren B 1. Stärkeklasse,FC Pfäffikon (11037)
332628,Junioren B 1. Stärkeklasse,SV Rümlang (11043)
332849,Junioren B Promotion,FC Stäfa 1895 (11047)
332877,2. Liga,FC Wiedikon ZH (11494)
953189,Junioren C 1. Stärkeklasse,FC Greifensee (11056)
953448,Frauen 30+ (7v7),FC Horgen (11024)
953459,Junioren B 2. Stärkeklasse,FC Gossau (11076)
953626,Juniorinnen C,FC Glattbrugg (11021)
953700,4. Liga,FC Knonau-Mettmenstetten (11083)
953831,"Junioren A Promotion, Junioren B 1. Stärkeklasse, Junioren B Promotion",SC Veltheim (11262)
953909,3. Liga,FC Albania (11545)
953960,Junioren B Promotion,FC Richterswil (11041)
951759,Juniorinnen C,FC Adliswil (11001)
331250,U-16 (Frauen),FC Oerlikon/Polizei ZH (11544)
331951,"Junioren C 1. Stärkeklasse, Junioren C Promotion",FC Blue Stars ZH (11472)
331958,Senioren 30+,FC Buttikon (11707)
332014,Junioren C Promotion,FC Oetwil-Geroldswil (11079)
329797,Juniorinnen C,FC Hinwil (11023)
329890,Junioren B 1. Stärkeklasse,SC Siebnen (11746)
951849,"4. Liga, Senioren 30+",FC Oberwinterthur (11257)
329201,Frauen 2. Liga,FC Witikon (11496)
955723,Senioren 30+,FC Diessenhofen (11809)
955729,Junioren C 1. Stärkeklasse,FC Urdorf (11069)
954135,4. Liga,FC Männedorf (11033)
954423,Junioren B Promotion,Sporting Club Schaffhausen (11114)
954449,5. Liga,FC Engstringen (11015)
954711,"3. Liga, Senioren 30+ Meister",FC Witikon (11496)
954716,5. Liga,FC Wetzikon (11055)
954721,3. Liga,SC Zollikon (11066)
954734,"Juniorinnen B, Juniorinnen C",FC Männedorf (11033)
954748,"Senioren 30+ Meister, Senioren 40+ Meister",FC Herrliberg (11057)
954872,Juniorinnen C,FC Männedorf (11033)
954905,Junioren C 1. Stärkeklasse,FC Regensdorf (11040)
955011,Junioren B 1. Stärkeklasse,SC Veltheim (11262)
955040,Junioren C 2. Stärkeklasse,FC Glattal Dübendorf (11086)
953184,Junioren B 1. Stärkeklasse,FC Greifensee (11056)
26306,Senioren 40+ (7/7),FC Horgen (11024)
26518,Youth League B,FC Stäfa 1895 (11047)
24168,"Frauen 2. Liga, Frauen 4. Liga",FC Wädenswil (11051)
24396,5. Liga,FC Hausen a/A (11080)
24627,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse, Youth League B",FC Küsnacht (11030)
955390,"3. Liga, Senioren 30+ Promotion",FC Rüti (11044)
955520,Juniorinnen C,SC Veltheim (11262)
955537,"Junioren C 1. Stärkeklasse, Junioren C Promotion",FC Oerlikon/Polizei ZH (11544)
955687,5. Liga,US Avellino Zurigo (11522)
329927,5. Liga,FC Elgg (11013)
330151,Senioren 50+/11,SC Siebnen (11746)
330188,Junioren C Promotion,FC Oberglatt (11036)
330425,4. Liga,FC Pfäffikon (11037)
330769,4. Liga,Centro Lusitano Zurich (11523)
330881,Junioren A Promotion,FC Hinwil (11023)
329136,Senioren 30+ Meister,FC Oerlikon/Polizei ZH (11544)
955209,"5. Liga, Senioren 30+ Promotion",FC Kilchberg-Rüschlikon (11027)
25862,"Junioren B 1. Stärkeklasse, Junioren C Promotion",FC Wetzikon (11055)
26022,Junioren B Promotion,FC Oberglatt (11036)
26135,Senioren 40+ Promotion,FC Wädenswil (11051)
26236,Junioren B 2. Stärkeklasse,FC Wetzikon (11055)
26282,3. Liga,FC Blue Stars ZH (11472)
329342,4. Liga,FC Stein am Rhein (11107)
329383,Junioren B 1. Stärkeklasse,SV Rümlang (11043)
329578,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Elgg (11013)
329582,Senioren 50+/7,FC Effretikon (11502)
329698,Senioren 30+ Meister,FC Witikon (11496)
329753,Senioren 30+ Meister,FC Oerlikon/Polizei ZH (11544)
328314,Junioren C 2. Stärkeklasse,FC Uitikon (11059)
328490,Junioren C 1. Stärkeklasse,FC Lohn (11112)
328516,Junioren C 2. Stärkeklasse,Sporting Club Schaffhausen (11114)
328550,Juniorinnen C,FC Männedorf (11033)
957082,4. Liga,FC Affoltern a/A (11002)
957125,4. Liga,FC Brasil Suisse (11537)
957143,Junioren B 1. Stärkeklasse,FC Brüttisellen-Dietlikon (11005)
957161,4. Liga,FC Oberwinterthur (11257)
957524,3. Liga,FC Schwamendingen (11487)
955816,"2. Liga, 4. Liga",FC Wiedikon ZH (11494)
955846,Senioren 30+,FC Einsiedeln (11712)
955870,Senioren 50+/7,FC Embrach (11266)
955883,Junioren C 1. Stärkeklasse,FC Neftenbach (11062)
956022,Frauen 2. Liga,FC Niederweningen (11068)
956134,Junioren B 1. Stärkeklasse,FC Wiedikon ZH (11494)
956169,"5. Liga, Junioren B Promotion",FC Blue Stars ZH (11472)
956372,4. Liga,FC Birmensdorf (11004)
956551,Junioren C 1. Stärkeklasse,FC Neftenbach (11062)
956633,4. Liga,FC Witikon (11496)
955093,5. Liga,FC Hausen a/A (11080)
956840,Senioren 40+,FC Wiesendangen (11265)
956930,Junioren B 2. Stärkeklasse,FC Oetwil am See (11072)
956971,Senioren 50+/7,FC Meilen (11034)
956990,3. Liga,FC Horgen (11024)
957006,Junioren B 1. Stärkeklasse,FC Fehraltorf (11018)
957020,Junioren B 1. Stärkeklasse,FC Pfäffikon (11037)
328597,Junioren B 2. Stärkeklasse,FC Meilen (11034)
